LCP05531_SLR74,ESE00418_SLR34,ESE00019_s00037,LCP05531_SLR75,LCP05531_SLR63,ESE01543_SLR53,ESE00090_s00154,LCP06093_s01882,ESE00019_SLR12,ESE00019_SLR10,LCP06093_SLR80,ESE01543_SLR51,ESE00019_SLR14,ESE00019_s00033,LCP05531_SLR71,ESE01543_SLR55,ESE01543_SLR44,ESE00090_s00157,ESE00418_s00621,ESE01543_SLR59,ESE00418_SLR24,ESE00019_s00022,ESE00090_SLR22,ESE01543_SLR56,LCP06093_SLR89,ESE00019_SLR1,ESE00019_s00028,ESE00019_s00021,ESE00418_s00607,ESE00019_SLR2,ESE00418_SLR28,LCP06093_SLR88,LCP05531_s01799,LCP05531_s01802,ESE00019_SLR11,LCP06093_SLR85,ESE00418_SLR36,ESE00418_SLR37,ESE00418_s00606,LCP06093_SLR83,ESE00019_SLR17,ESE00418_SLR41,LCP06093_SLR81,ESE01543_SLR45,ESE00019_SLR4,ESE00019_SLR19,ESE00019_SLR6,LCP05531_SLR70,LCP06093_SLR90,ESE01543_SLR58,LCP06093_SLR79,ESE00090_s00155,ESE00019_SLR3,ESE00418_SLR39,ESE01543_s01103,LCP06093_s01880,LCP06093_s01874,ESE00418_SLR31,ESE00418_SLR42,ESE00019_SLR5,ESE01543_SLR54_1,ESE00090_SLR20,ESE00019_SLR9,LCP05531_SLR66,ESE00418_s00613,LCP05531_s01808,ESE01543_SLR57,ESE00418_SLR40,LCP06093_SLR91,ESE01543_SLR48,ESE00019_SLR8,ESE01543_SLR50,LCP05531_SLR69,ESE00418_SLR32,LCP05531_s01818,ESE01543_SLR54_2,ESE01543_s01094,LCP06093_SLR78,LCP05531_SLR67,ESE00418_s00610,ESE00019_SLR16,ESE00418_SLR26,ESE01543_SLR43,LCP06093_SLR82,ESE01543_SLR49,LCP05531_SLR76,LCP05531_SLR77,ESE01543_s01090,LCP05531_s01807,LCP05531_SLR72,ESE00418_SLR35,LCP05531_SLR60,ESE00418_SLR27,LCP05531_s01800,LCP05531_SLR62,ESE01543_s01111,ESE00418_SLR38,ESE00019_SLR18,ESE00418_SLR23,ESE01543_SLR46,ESE00418_s00614,ESE00418_s00615,LCP06093_SLR84,LCP05531_SLR68,ESE00418_s00620,LCP06093_SLR86,LCP05531_s01801,ESE00418_SLR33
1.0,0.040293040293040296,0.004484304932735426,0.0,0.0009891196834817012,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0.0035460992907801418,0.002751031636863824,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.00796812749003984,0.002276176024279211,0.005952380952380952,0.0,0.008368200836820083,0.0,0.0,0.5740740740740741,0.010050251256281407,0.010050251256281407,0.0,0.0,0.00351288056206089,0.0013477088948787063,0.003472222222222222,0.004,0.0,0.0,0.0,0.04830917874396135,0.0,0.0,0.0,0.0,0.0014265335235378032,0.0,0.01437908496732026,0.0,0.0060790273556231,0.004629629629629629,0.0049504950495049506,0.0,0.0,0.0,0.007662835249042145,0.004987531172069825,0.006802721088435374,0.0,0.0,0.0,0.009708737864077669,0.04838709677419355,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.010610079575596816,0.007444168734491315,0.0,0.0,0.007692307692307693,0.0,0.0,0.05202312138728324,0.0,0.0045662100456621,0.0018867924528301887,0.0,0.009345794392523364,0.0,0.008298755186721992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004132231404958678,0.008,0.0,0.0,0.0,0.03333333333333333,0.0,0.011194029850746268,0.0,0.0,0.006928406466512702,0.00816326530612245,0.00816326530612245,0.0,0.0,0.0,0.5531914893617021,0.0,0.009685230024213076
0.040293040293040296,1.0,0.003003003003003003,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.006109979633401222,0.0,0.024242424242424242,0.0023894862604540022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013995801259622112,0.0,0.0,0.014450867052023121,0.001851851851851852,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.004153686396677051,0.013064133016627079,0.002512562814070352,0.0,0.0,0.0,0.0,0.041401273885350316,0.0,0.0,0.0,0.0,0.11232876712328767,0.0,0.041128084606345476,0.001876172607879925,0.0022727272727272726,0.0,0.011764705882352941,0.0,0.0,0.0,0.0031545741324921135,0.007858546168958742,0.0038910505836575876,0.0,0.0,0.0,0.006329113924050633,0.03818615751789976,0.0,0.0,0.40186915887850466,0.0,0.0,0.0,0.00408997955010225,0.005847953216374269,0.0,0.0,0.005405405405405406,0.0,0.0,0.1274131274131274,0.0,0.00303951367781155,0.0,0.0,0.009287925696594427,0.0,0.014367816091954023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016853932584269662,0.0,0.0,0.0033003300330033004,0.0136986301369863,0.025179856115107913,0.023547880690737835,0.0,0.0,0.009242144177449169,0.005633802816901409,0.005633802816901409,0.0,0.0,0.0,0.04065040650406504,0.0,0.0057251908396946565
0.004484304932735426,0.003003003003003003,1.0,0.021367521367521368,0.008547008547008548,0.0,0.0,0.03305785123966942,0.06282722513089005,0.02843601895734597,0.0,0.0165016501650165,0.02230971128608924,0.0,0.0,0.0,0.0033783783783783786,0.0,0.0,0.0,0.00586940572267058,0.0,0.0,0.017482517482517484,0.014767932489451477,0.0,0.0,0.0,0.0,0.0,0.015957446808510637,0.0077777777777777776,0.01797175866495507,0.02108433734939759,0.0033333333333333335,0.011673151750972763,0.0,0.0,0.0037593984962406013,0.0,0.0,0.0,0.0,0.018970189701897018,0.0502092050209205,0.0060901339829476245,0.010660980810234541,0.024193548387096774,0.0,0.020134228187919462,0.0,0.0,0.05405405405405406,0.0176678445229682,0.006666666666666667,0.025906735751295335,0.9635036496350365,0.002336448598130841,0.0,0.027888446215139442,0.00267379679144385,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.2175141242937853,0.02702702702702703,0.034220532319391636,0.013824884792626729,0.0,0.0,0.019762845849802372,0.0,0.0,0.026615969581749048,0.012195121951219513,0.29608938547486036,0.011406844106463879,0.0,0.13127413127413126,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020484171322160148,0.00425531914893617,0.0,0.01718213058419244,0.004405286343612335,0.0,0.023157894736842106,0.0033783783783783786,0.0033783783783783786,0.05612244897959184,0.02050113895216401,0.0,0.0,0.04433497536945813,0.004301075268817204
0.0,0.0,0.021367521367521368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038314176245210726,0.0,0.0,0.0,0.003003003003003003,0.0,0.0,0.0,0.0,0.0,0.0,0.004651162790697674,0.004651162790697674,0.0,0.0,0.001148105625717566,0.001321003963011889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.005847953216374269,0.007022471910112359,0.0,0.0025348542458808617,0.0,0.0,0.0,0.0,0.0070921985815602835,0.0,0.0,0.0,0.0,0.05161290322580645,0.021834061135371178,0.002544529262086514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00423728813559322,0.0,0.03937007874015748,0.0,0.0,0.0,0.0036231884057971015,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0030911901081916537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005681818181818182,0.0
0.0009891196834817012,0.015384615384615385,0.008547008547008548,0.0,1.0,0.0,0.0,0.009548611111111112,0.009164969450101833,0.009917355371900827,0.0,0.404,0.6022494887525562,0.0,0.0,0.0,0.10264227642276423,0.0,0.0,0.0027573529411764708,0.05574572127139364,0.012801204819277108,0.0,0.0009276437847866419,0.002369668246445498,0.0,0.0029850746268656717,0.0019286403085824494,0.0019286403085824494,0.0020855057351407717,0.0010224948875255625,0.012544802867383513,0.017374517374517374,0.003561887800534283,0.0027624309392265192,0.0019120458891013384,0.0,0.0,0.0028517110266159697,0.0,0.0010080645161290322,0.0,0.001006036217303823,0.03843560350640594,0.11241970021413276,0.03594351732991014,0.0023828435266084196,0.008628127696289905,0.003805899143672693,0.013029315960912053,0.0020768431983385254,0.0,0.009881422924901186,0.065625,0.006488240064882401,0.0010152284263959391,0.008587786259541985,0.006617038875103391,0.0019083969465648854,0.0,0.004317789291882556,0.0,0.0,0.011811023622047244,0.0,0.001890359168241966,0.0,0.0,0.011382113821138212,0.012416427889207259,0.0009930486593843098,0.0,0.0,0.004803073967339097,0.0029498525073746312,0.0020222446916076846,0.006660323501427212,0.44105263157894736,0.011308562197092083,0.000949667616334283,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,0.0,0.0,0.0,0.0027829313543599257,0.0027598896044158236,0.0,0.0,0.013657056145675266,0.005893909626719057,0.0,0.38415245737211634,0.006839945280437756,0.0009652509652509653,0.0071146245059288534,0.0,0.0,0.009127789046653144,0.008156606851549755,0.001455604075691412,0.002036659877800407,0.009081735620585268,0.0015961691939345571
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04395604395604396,0.0,0.020202020202020204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.01267605633802817,0.0,0.0,0.0,0.0,0.22807017543859648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003745318352059925,0.0,0.0,0.0,0.0,0.057692307692307696,0.0,0.0,0.0,0.0,0.0,0.04591836734693878,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0028089887640449437,0.0,0.0,0.005405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015748031496062992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002881844380403458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00558659217877095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003401360544217687,0.0,0.0027100271002710027,0.0,0.0,0.0,0.002044989775051125,0.0,0.0,0.0,0.0,0.0,0.0,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005434782608695652,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002506265664160401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002631578947368421
0.0,0.0,0.03305785123966942,0.0,0.009548611111111112,0.0,0.0,1.0,0.030508474576271188,0.01904761904761905,0.0,0.014144271570014143,0.010332950631458095,0.0,0.0,0.04048582995951417,0.0,0.0,0.0,0.0,0.0013605442176870747,0.0,0.0,0.45185185185185184,0.0034482758620689655,0.0,0.0,0.002849002849002849,0.002849002849002849,0.0,0.21161825726141079,0.004985044865403789,0.010169491525423728,0.5658362989323843,0.0,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.07112970711297072,0.0,0.011862396204033215,0.026239067055393587,0.0,0.0034904013961605585,0.019027484143763214,0.0027247956403269754,0.016423357664233577,0.0,0.0,0.401673640167364,0.01804511278195489,0.0,0.003355704697986577,0.0335195530726257,0.0,0.0,0.0,0.002105263157894737,0.0,0.13333333333333333,0.0,0.0,0.002688172043010753,0.0,0.007575757575757576,0.020146520146520148,0.027548209366391185,0.32644628099173556,0.0,0.0,0.0169971671388102,0.0,0.0,0.019230769230769232,0.007385524372230428,0.0216998191681736,0.0,0.0,0.0,0.0364963503649635,0.002325581395348837,0.0,0.002881844380403458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140625,0.0,0.0,0.014641288433382138,0.04249667994687915,0.0,0.020869565217391306,0.0,0.0,0.030100334448160536,0.0223463687150838,0.0,0.0033783783783783786,0.029605263157894735,0.0
0.0,0.0,0.06282722513089005,0.0,0.009164969450101833,0.0,0.0,0.030508474576271188,1.0,0.03418803418803419,0.0,0.016791044776119403,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007371007371007371,0.0,0.0,0.0,0.0,0.0,0.0,0.003601440576230492,0.012622720897615708,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013392857142857142,0.07142857142857142,0.0,0.0075,0.029900332225913623,0.0,0.023936170212765957,0.0,0.0,0.05844155844155844,0.07905982905982906,0.0,0.0,0.06451612903225806,0.0,0.0,0.016304347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032171581769437,0.046875,0.0,0.0,0.0,0.027472527472527472,0.0,0.0,0.036458333333333336,0.013916500994035786,0.0234375,0.0,0.0,0.0,0.0,0.01171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.017578125,0.004918032786885246,0.0,0.09788359788359788,0.0,0.0,0.36,0.1892744479495268,0.0,0.0,0.06818181818181818,0.0
0.007874015748031496,0.006109979633401222,0.02843601895734597,0.0,0.009917355371900827,0.0,0.002881844380403458,0.01904761904761905,0.03418803418803419,1.0,0.0,0.01437908496732026,0.016233766233766232,0.0,0.0,0.0,0.006607929515418502,0.0,0.0,0.0021645021645021645,0.0,0.0,0.002352941176470588,0.0022222222222222222,0.004702194357366771,0.0029154518950437317,0.007957559681697613,0.0,0.0,0.0030120481927710845,0.0,0.0037629350893697085,0.009533898305084746,0.0,0.002173913043478261,0.007194244604316547,0.002857142857142857,0.002849002849002849,0.08375634517766498,0.0,0.0,0.0,0.0,0.011086474501108648,0.03007518796992481,0.006122448979591836,0.004754358161648178,0.19162995594713655,0.002347417840375587,0.5209876543209877,0.0,0.0,0.023376623376623377,0.016574585635359115,0.0016339869281045752,0.0,0.02877697841726619,0.0017006802721088435,0.0023752969121140144,0.007228915662650603,0.0636182902584493,0.002364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.8837920489296636,0.02127659574468085,0.0,0.00425531914893617,0.0028653295128939827,0.012106537530266344,0.007712082262210797,0.0,0.016548463356973995,0.009536784741144414,0.014634146341463415,0.0,0.005763688760806916,0.0,0.0,0.006160164271047228,0.0028169014084507044,0.0,0.0,0.0,0.0,0.0022123893805309734,0.0021691973969631237,0.009146341463414634,0.0,0.012875536480686695,0.08791208791208792,0.0,0.016216216216216217,0.0035671819262782403,0.0,0.01732283464566929,0.0,0.0,0.03089887640449438,0.018425460636515914,0.0,0.0084985835694051,0.024793388429752067,0.5
